id,name,test_horse_flag,level,clazz,affiliation,lank,ground,distance,father,mother,sex,strategy,big_flag,growth,growth_type,color,h_color,h_mask,s_roll,power,turbo,dexterous,corner,rack,character,nature,popularity,caution_horse,speed,stamina,race_entry_type
720,シーキングザベスト,FALSE,2,4 ,3 ,6 ,2 ,2 ,シーキングザゴールド,Mackie,1 ,3 ,0 ,86 ,0 ,4 ,1882305603 ,-1 ,-1 ,73 ,85 ,54 ,1 ,75 ,41 ,79 ,78 ,FALSE,133 ,106 ,0 
721,シークレットステイタス,FALSE,5,3 ,20 ,8 ,2 ,3 ,エーピーインディ,Private Status,2 ,1 ,0 ,56 ,0 ,5 ,1879061265 ,-1 ,-1 ,78 ,72 ,74 ,3 ,23 ,65 ,82 ,75 ,FALSE,140 ,158 ,20 
722,シーサイドアトラクション,FALSE,6,3 ,20 ,8 ,2 ,3 ,シアトルスルー,Kamar,2 ,2 ,0 ,59 ,0 ,3 ,0 ,-1 ,-1 ,82 ,83 ,65 ,3 ,60 ,55 ,79 ,72 ,FALSE,138 ,152 ,20 
723,シーザスターズ,FALSE,10,3 ,10 ,8 ,1 ,4 ,ケープクロス,Urban Sea,1 ,3 ,0 ,48 ,0 ,3 ,1881153587 ,-1 ,-1 ,84 ,31 ,81 ,3 ,92 ,63 ,84 ,95 ,FALSE,172 ,183 ,10 
724,シーザリオ,FALSE,8,1 ,1 ,8 ,1 ,4 ,スペシャルウィーク,キロフプリミエール,2 ,4 ,0 ,36 ,0 ,6 ,1883308545 ,-1 ,-1 ,78 ,76 ,95 ,3 ,82 ,54 ,81 ,77 ,FALSE,153 ,152 ,0 
725,シーズプリンセス,FALSE,1,0 ,1 ,6 ,1 ,1 ,カコイーシーズ,ユーワキャンディ,2 ,4 ,0 ,39 ,0 ,3 ,1883390977 ,-1 ,-1 ,31 ,88 ,41 ,2 ,34 ,69 ,99 ,61 ,FALSE,157 ,71 ,0 
726,シーニックブラスト,FALSE,4,3 ,80 ,8 ,1 ,1 ,シーニック,Daughter’s Charm,0 ,3 ,0 ,69 ,0 ,3 ,1879061282 ,-1 ,-1 ,58 ,63 ,32 ,3 ,65 ,63 ,71 ,56 ,FALSE,174 ,82 ,0 
727,シーバード,FALSE,11,3 ,10 ,9 ,1 ,4 ,ダンキューピッド,Sicalade,1 ,3 ,0 ,43 ,0 ,5 ,1881153553 ,-1 ,-1 ,89 ,42 ,95 ,3 ,100 ,50 ,98 ,99 ,FALSE,220 ,164 ,10 
728,シーヒーロー,FALSE,6,3 ,20 ,8 ,3 ,3 ,ポリッシュネイビー,Glowing Tribute,1 ,2 ,0 ,65 ,0 ,3 ,1879048249 ,-1 ,-1 ,88 ,59 ,82 ,3 ,55 ,72 ,83 ,75 ,FALSE,163 ,135 ,20 
729,シェイクアルバドゥー,FALSE,7,3 ,20 ,8 ,3 ,1 ,グリーンデザート,Sanctuary,1 ,3 ,0 ,58 ,0 ,3 ,11 ,-1 ,-1 ,82 ,90 ,72 ,3 ,88 ,54 ,81 ,79 ,FALSE,190 ,88 ,20 
730,シェイクハンド,FALSE,2,2 ,1 ,7 ,1 ,2 ,ミスタープロスペクター,Dancing Tribute,2 ,3 ,0 ,80 ,0 ,3 ,1883260999 ,-1 ,-1 ,28 ,76 ,41 ,2 ,62 ,34 ,64 ,72 ,FALSE,134 ,108 ,0 
731,シェイディハイツ,FALSE,4,3 ,10 ,8 ,1 ,4 ,シャーリーハイツ,Vaguely,1 ,1 ,0 ,57 ,0 ,3 ,1879066435 ,-1 ,-1 ,71 ,49 ,74 ,3 ,72 ,58 ,69 ,63 ,FALSE,142 ,156 ,0 
732,シェーンヴァルト,FALSE,2,0 ,1 ,7 ,1 ,2 ,ジャングルポケット,シェーンクライト,0 ,3 ,0 ,113 ,0 ,4 ,1882474683 ,-1 ,-1 ,42 ,82 ,39 ,3 ,8 ,3 ,89 ,58 ,FALSE,160 ,70 ,0 
733,ジェットスキーレディ,FALSE,6,3 ,10 ,8 ,1 ,4 ,ヴェイグリーノーブル,Bemissed,2 ,2 ,0 ,41 ,0 ,5 ,1879050274 ,-1 ,-1 ,65 ,31 ,75 ,3 ,88 ,63 ,79 ,88 ,FALSE,160 ,170 ,10 
734,ジェニュイン,FALSE,4,0 ,1 ,8 ,1 ,3 ,サンデーサイレンス,クルーピアレディー,1 ,2 ,0 ,47 ,0 ,0 ,1881257011 ,-1 ,0 ,32 ,65 ,89 ,3 ,75 ,63 ,72 ,63 ,FALSE,153 ,128 ,0 
735,ジェネラス,FALSE,10,3 ,10 ,8 ,1 ,4 ,カーリアン,Doff the Derby,1 ,2 ,0 ,51 ,0 ,5 ,1883287569 ,-1 ,-1 ,84 ,42 ,81 ,3 ,94 ,67 ,81 ,92 ,TRUE,186 ,171 ,10 
736,ジェネラスロッシ,FALSE,5,3 ,20 ,6 ,2 ,3 ,ジェネラス,Come On Rosi,1 ,1 ,0 ,68 ,0 ,3 ,1879049985 ,-1 ,-1 ,79 ,45 ,68 ,3 ,56 ,65 ,45 ,63 ,FALSE,136 ,150 ,0 
737,ジェルミナル,FALSE,2,0 ,1 ,6 ,1 ,2 ,アグネスタキオン,オンブルリジェール,2 ,4 ,0 ,56 ,0 ,4 ,1881257011 ,-1 ,-1 ,38 ,59 ,28 ,1 ,45 ,74 ,35 ,60 ,FALSE,135 ,108 ,0 
738,ジェンティルドンナ,FALSE,8,0 ,1 ,8 ,1 ,4 ,ディープインパクト,ドナブリーニ,2 ,2 ,0 ,65 ,2 ,3 ,1882474683 ,6 ,-1 ,76 ,70 ,82 ,3 ,83 ,69 ,84 ,84 ,FALSE,168 ,151 ,0 
739,ジェントルメン,FALSE,9,3 ,20 ,8 ,2 ,4 ,ロビンデボワ,Elegant Glance,1 ,2 ,0 ,69 ,0 ,5 ,1890627584 ,-1 ,-1 ,77 ,72 ,71 ,3 ,56 ,58 ,80 ,76 ,FALSE,158 ,183 ,20 
740,ジオポンティー,FALSE,9,3 ,20,8 ,3 ,3 ,テイルオブザキャット,Chipeta Springs,1 ,2 ,0 ,65 ,0 ,3 ,1890844689 ,-1 ,-1 ,93 ,58 ,82 ,3 ,88 ,55 ,74 ,83 ,FALSE,160 ,144 ,20
741,シガー,FALSE,10,3 ,20 ,8 ,2 ,4 ,パレスミュージック,Solar Slew,1 ,2 ,0 ,82 ,0 ,3 ,1890603044 ,-1 ,-1 ,97 ,65 ,94 ,3 ,93 ,53 ,92 ,98 ,TRUE,172 ,195 ,20 
742,シクレノンシェリフ,FALSE,1,0 ,1 ,6 ,1 ,3 ,リアルシャダイ,ダイナシュガー,1 ,2 ,0 ,25 ,0 ,4 ,1879099238 ,-1 ,-1 ,19 ,57 ,57 ,3 ,18 ,57 ,95 ,69 ,FALSE,123 ,126 ,0 
743,シスタートウショウ,FALSE,4,0 ,1 ,8 ,1 ,3 ,トウショウボーイ,コーニストウショウ,2 ,3 ,0 ,24 ,0 ,5 ,1881189459 ,-1 ,-1 ,25 ,55 ,59 ,3 ,38 ,62 ,68 ,61 ,FALSE,135 ,131 ,0 
744,システィーナ,FALSE,1,0 ,1 ,6 ,1 ,2 ,サクラユタカオー,ダイナコマネチ,2 ,3 ,0 ,85 ,0 ,5 ,1879051590 ,-1 ,-1 ,21 ,73 ,47 ,3 ,46 ,46 ,50 ,71 ,FALSE,148 ,92 ,0 
745,シックスセンス,FALSE,1,0 ,1 ,7 ,1 ,3 ,サンデーサイレンス,デインスカヤ,1 ,2 ,0 ,55 ,0 ,6 ,1881257011 ,-1 ,-1 ,42 ,68 ,56 ,2 ,30 ,27 ,97 ,62 ,FALSE,121 ,124 ,0 
746,シックスティーズアイコン,FALSE,5,3 ,10 ,8 ,1 ,4 ,ガリレオ,Love Divine,1 ,3 ,0 ,69 ,0 ,3 ,1879048328 ,-1 ,-1 ,71 ,39 ,76 ,3 ,65 ,43 ,88 ,71 ,FALSE,148 ,145 ,0 
747,シベリアンメドウ,FALSE,3,2 ,1 ,7 ,1 ,1 ,メドウレイク,タシュジル,1 ,3 ,0 ,119 ,0 ,5 ,1883325559 ,-1 ,-1 ,28 ,93 ,36 ,2 ,50 ,95 ,96 ,58 ,FALSE,155 ,79 ,0 
748,シマノヤマヒメ,FALSE,1,4 ,3 ,6 ,3 ,3 ,コリムスキー,シマノリマンド,2 ,2 ,0 ,98 ,0 ,5 ,1879058240 ,-1 ,-1 ,58 ,63 ,52 ,1 ,9 ,32 ,73 ,66 ,FALSE,113 ,150 ,0 
749,ジムクイン,FALSE,1,0 ,1 ,6 ,1 ,2 ,トウショウルチェー,ジムダッシュ,2 ,2 ,0 ,107 ,0 ,4 ,1879073127 ,-1 ,-1 ,29 ,52 ,48 ,2 ,54 ,66 ,42 ,54 ,FALSE,136 ,110 ,0 
750,シャーガー,FALSE,10,3 ,10 ,8 ,1 ,4 ,グレイトネフュー,Sharmeen,1 ,2 ,0 ,52 ,0 ,3 ,1883353105 ,-1 ,-1 ,92 ,49 ,94 ,3 ,97 ,48 ,92 ,98 ,TRUE,198 ,160 ,10 
751,ジャイアンツコーズウェイ,FALSE,8,3 ,10 ,8 ,1 ,4 ,ストームキャット,Mariah’s Storm,1 ,3 ,0 ,52 ,0 ,5 ,1890586658 ,-1 ,-1 ,88 ,39 ,95 ,3 ,98 ,66 ,82 ,90 ,FALSE,163 ,188 ,10 
752,シャイニンルビー,FALSE,1,0 ,1 ,6 ,1 ,2 ,サンデーサイレンス,シャイニンレーサー,2 ,3 ,0 ,117 ,0 ,0 ,1881220160 ,-1 ,-1 ,32 ,80 ,49 ,2 ,65 ,29 ,22 ,61 ,FALSE,139 ,98 ,0 
753,シャイニンレーサー,FALSE,1,0 ,1 ,6 ,1 ,3 ,ノーザンテースト,ミルレーサー,2 ,3 ,0 ,101 ,0 ,4 ,1881220160 ,-1 ,-1 ,39 ,59 ,59 ,2 ,26 ,29 ,61 ,64 ,FALSE,128 ,119 ,0 
754,ジャガーメイル,FALSE,4,0 ,1 ,8 ,1 ,5 ,ジャングルポケット,ハヤベニコマチ,1 ,3 ,0 ,84 ,0 ,3 ,1880241220 ,-1 ,-1 ,26 ,56 ,39 ,3 ,38 ,81 ,65 ,53 ,FALSE,122 ,173 ,0 
755,シャコーテスコ,FALSE,1,5 ,2 ,7 ,3 ,3 ,ホスピタリティ,テスコアイビー,1 ,3 ,0 ,112 ,0 ,3 ,1879066883 ,-1 ,-1 ,62 ,60 ,48 ,1 ,60 ,27 ,77 ,60 ,FALSE,121 ,136 ,0 
756,ジャコモ,FALSE,5,3 ,20 ,8 ,2 ,3 ,ホーリーブル,Set Them Free,1 ,3 ,0 ,54 ,0 ,2 ,1885430033 ,-1 ,-1 ,88 ,74 ,82 ,3 ,96 ,66 ,92 ,60 ,FALSE,139 ,156 ,20 
757,ジャジル,FALSE,6,3 ,20 ,8 ,2 ,4 ,シーキングザゴールド,Better Than Honour,1 ,2 ,0 ,54 ,0 ,3 ,1879048226 ,-1 ,-1 ,82 ,69 ,80 ,3 ,54 ,58 ,89 ,78 ,FALSE,124 ,172 ,20 
758,ジャスタウェイ,FALSE,1,0 ,1 ,8 ,1 ,3 ,ハーツクライ,シビル,1 ,4 ,0 ,42 ,2 ,3 ,1890892561 ,-1 ,-1 ,89 ,71 ,84 ,3 ,94 ,53 ,81 ,89 ,TRUE,185 ,126 ,0 
759,ジャストアズウェル,FALSE,3,3 ,20 ,8 ,3 ,4 ,エーピーインディ,No Matter What,1 ,3 ,0 ,67 ,0 ,4 ,1882338065 ,-1 ,-1 ,63 ,39 ,65 ,3 ,73 ,55 ,79 ,58 ,FALSE,145 ,148 ,0 
760,シャダイカグラ,FALSE,3,0 ,1 ,8 ,1 ,3 ,リアルシャダイ,ミリーバード,2 ,4 ,0 ,32 ,0 ,5 ,1883391027 ,-1 ,-1 ,37 ,56 ,72 ,3 ,62 ,34 ,73 ,58 ,FALSE,155 ,121 ,0 
761,ジャッカルベリー ,FALSE,4,3 ,10 ,8 ,1 ,4 ,ストーミングホーム,Claba di San Jore,1 ,4 ,0 ,65 ,0 ,3 ,1879063330 ,-1 ,-1 ,64 ,34 ,59 ,3 ,68 ,64 ,89 ,62 ,FALSE,159 ,158 ,0 
762,ジャックサリヴァン,FALSE,5,3 ,10 ,6 ,2 ,3 ,ビロングトゥミー,Provisions,0 ,3 ,0 ,81 ,0 ,5 ,1880293377 ,-1 ,-1 ,80 ,45 ,54 ,3 ,43 ,39 ,71 ,65 ,FALSE,165 ,138 ,0 
763,シャドウゲイト,FALSE,1,0 ,1 ,6 ,1 ,3 ,ホワイトマズル,ファビラスターン,1 ,2 ,0 ,111 ,0 ,4 ,1882272802 ,-1 ,-1 ,18 ,78 ,52 ,2 ,42 ,63 ,34 ,69 ,FALSE,128 ,125 ,0 
764,シャドウゲイト,FALSE,3,0 ,1 ,8 ,1 ,3 ,ホワイトマズル,ファビラスターン,1 ,2 ,0 ,118 ,0 ,4 ,1882272802 ,-1 ,-1 ,39 ,56 ,54 ,3 ,69 ,33 ,40 ,29 ,FALSE,140 ,123 ,0 
765,シャドウスケイプ,FALSE,2,0 ,1 ,6 ,2 ,1 ,フォーティナイナー,シーズグレイス,1 ,3 ,0 ,113 ,0 ,5 ,1882272802 ,-1 ,-1 ,78 ,96 ,15 ,1 ,43 ,29 ,84 ,42 ,FALSE,147 ,83 ,0 
766,ジャニス,FALSE,1,0 ,1 ,6 ,1 ,2 ,メンデス,パールエントリー,2 ,3 ,0 ,87 ,0 ,2 ,1884553318 ,-1 ,-1 ,39 ,66 ,47 ,1 ,67 ,35 ,96 ,68 ,FALSE,138 ,98 ,0 
767,シャフツベリーアヴェニュー,FALSE,7,3 ,80 ,8 ,1 ,4 ,サリエリ,Lady Upstage,0 ,3 ,0 ,65 ,0 ,5 ,1889838097 ,-1 ,-1 ,74 ,91 ,83 ,3 ,75 ,43 ,88 ,79 ,FALSE,148 ,179 ,0 
768,シャラナヤ,FALSE,6,3 ,10 ,8 ,1 ,3 ,ロミタス,Shalamantika,2 ,3 ,0 ,43 ,0 ,5 ,1883308049 ,-1 ,-1 ,39 ,49 ,81 ,3 ,39 ,62 ,81 ,70 ,FALSE,154 ,132 ,0 
769,ジャリスコライト,FALSE,1,2 ,1 ,6 ,1 ,3 ,ファンタスティックライト,Chancey Squaw,1 ,2 ,0 ,37 ,0 ,5 ,1880241220 ,-1 ,-1 ,36 ,53 ,59 ,1 ,26 ,56 ,45 ,52 ,FALSE,129 ,125 ,0 
770,シャレータ ,FALSE,6,3 ,10 ,8 ,1 ,4 ,シンダー,Shawara,2 ,3 ,0 ,48 ,0 ,3 ,1883308049 ,-1 ,0 ,68 ,38 ,79 ,3 ,83 ,62 ,79 ,78 ,FALSE,152 ,160 ,0 
771,シャンクシー,FALSE,3,3 ,10 ,7 ,1 ,2 ,ジルザル,Rich and Riotous,2 ,3 ,0 ,55 ,0 ,5 ,1889580099 ,-1 ,-1 ,45 ,58 ,43 ,3 ,43 ,71 ,68 ,49 ,FALSE,153 ,109 ,0 
772,ジャングルポケット,FALSE,8,0 ,1 ,8 ,1 ,4 ,トニービン,ダンスチャーマー,1 ,3 ,0 ,61 ,0 ,3 ,1880114355 ,-1 ,-1 ,46 ,92 ,75 ,3 ,82 ,51 ,90 ,91 ,FALSE,178 ,121 ,0 
773,ジャンバラヤ,FALSE,6,3 ,20,8 ,3 ,3 ,ラングフール,Muskrat Suzie,0 ,2 ,0 ,78 ,0 ,4 ,1880297779 ,-1 ,-1 ,78 ,54 ,45 ,3 ,48 ,63 ,82 ,75 ,FALSE,163 ,134 ,20
774,ジューン,FALSE,4,3 ,80 ,8 ,1 ,4 ,カラグロウ,Youthful,1 ,3 ,0 ,67 ,0 ,5 ,2 ,-1 ,-1 ,62 ,88 ,69 ,3 ,65 ,58 ,69 ,69 ,FALSE,138 ,155 ,0 
775,ジューンキングプローン,FALSE,4,3 ,40 ,8 ,1 ,2 ,デインヒル,Western Chorus,1 ,1 ,0 ,75 ,0 ,3 ,1884487782 ,-1 ,-1 ,39 ,65 ,67 ,3 ,59 ,65 ,71 ,58 ,FALSE,158 ,103 ,0 
776,ジュエルオブナイル,FALSE,1,0 ,1 ,6 ,1 ,1 ,デュランダル,レディオブチャド,2 ,2 ,0 ,111 ,0 ,3 ,1890824977 ,-1 ,-1 ,34 ,87 ,22 ,2 ,49 ,34 ,90 ,67 ,FALSE,150 ,81 ,0 
777,ジュピターアイランド,FALSE,8,3 ,10 ,8 ,1 ,4 ,セントパディ,Mrs.Moss,1 ,3 ,0 ,100 ,0 ,3 ,1879311445 ,-1 ,-1 ,48 ,39 ,68 ,3 ,73 ,65 ,85 ,80 ,FALSE,146 ,178 ,0 
778,ジョイフルウィナー,FALSE,4,3 ,40 ,8 ,1 ,2 ,エルモキシー,Northern Tycoon,0 ,4 ,0 ,83 ,0 ,3 ,1879067392 ,-1 ,-1 ,32 ,74 ,52 ,3 ,43 ,55 ,65 ,57 ,FALSE,155 ,112 ,0 
779,ジョウテンブレーヴ,FALSE,2,0 ,1 ,7 ,1 ,2 ,ダンシングブレーヴ,タクノギャル,1 ,2 ,0 ,110 ,0 ,3 ,1880367172 ,-1 ,-1 ,42 ,79 ,47 ,3 ,56 ,29 ,92 ,58 ,FALSE,137 ,101 ,0 
780,ショウナンアルバ,FALSE,1,0 ,1 ,6 ,1 ,2 ,ウォーエンブレム,シャンラン,1 ,2 ,0 ,108 ,0 ,3 ,1881145604 ,-1 ,-1 ,28 ,76 ,33 ,2 ,62 ,36 ,53 ,67 ,FALSE,136 ,97 ,0 
781,ショウナンカンプ,FALSE,9,1 ,1 ,8 ,1 ,1 ,サクラバクシンオー,ショウナングレイス,1 ,1 ,0 ,67 ,0 ,3 ,1881145604 ,-1 ,-1 ,60 ,56 ,93 ,3 ,72 ,38 ,75 ,84 ,FALSE,202 ,71 ,0 
782,ショウナンタキオン,FALSE,1,0 ,1 ,6 ,1 ,2 ,アグネスタキオン,ショウナンマイラヴ,1 ,3 ,0 ,87 ,0 ,5 ,1881145604 ,-1 ,-1 ,39 ,83 ,29 ,2 ,48 ,72 ,95 ,42 ,FALSE,134 ,100 ,0 
783,ショウナンタレント,FALSE,1,0 ,1 ,6 ,1 ,2 ,アグネスタキオン,シャンラン,2 ,3 ,0 ,79 ,0 ,3 ,1883308292 ,-1 ,-1 ,34 ,44 ,23 ,1 ,34 ,36 ,77 ,64 ,FALSE,137 ,101 ,0 
784,ショウナンパントル,FALSE,3,0 ,1 ,8 ,1 ,2 ,サンデーサイレンス,バブルウイングス,2 ,3 ,0 ,79 ,0 ,3 ,1881145604 ,-1 ,-1 ,40 ,73 ,79 ,3 ,65 ,74 ,54 ,35 ,FALSE,162 ,90 ,0 
785,ショウナンマイティ,FALSE,2,0 ,1 ,7 ,1 ,3 ,マンハッタンカフェ,ラグジャリー,1 ,2 ,0 ,65 ,0 ,0 ,1881145604 ,-1 ,-1 ,39 ,70 ,59 ,2 ,63 ,45 ,94 ,40 ,FALSE,123 ,124 ,0 
786,ショウリテンユウ,FALSE,1,0 ,1 ,6 ,1 ,3 ,インターグシケン,ダンシングハヤテ,1 ,2 ,0 ,117 ,0 ,3 ,1881291844 ,-1 ,-1 ,11 ,76 ,49 ,1 ,54 ,33 ,92 ,47 ,FALSE,126 ,123 ,0 
787,ショウリノメガミ,FALSE,1,2 ,1 ,6 ,1 ,2 ,ミスタープロスペクター,Cinegita,2 ,2 ,0 ,91 ,0 ,0 ,1881147681 ,-1 ,-1 ,32 ,69 ,27 ,1 ,37 ,28 ,39 ,57 ,FALSE,137 ,95 ,0 
788,ショウリュウムーン,FALSE,1,0 ,1 ,6 ,1 ,2 ,キングカメハメハ,ムーンザドリーム,2 ,2 ,0 ,73 ,0 ,3 ,1879123744 ,-1 ,-1 ,37 ,82 ,36 ,3 ,69 ,37 ,73 ,69 ,FALSE,134 ,102 ,0 
789,ショウワモダン,FALSE,6,0 ,1 ,8 ,1 ,2 ,エアジハード,ユメシバイ,1 ,3 ,0 ,112 ,0 ,3 ,1883310626 ,-1 ,-1 ,46 ,85 ,69 ,3 ,48 ,72 ,40 ,34 ,FALSE,158 ,78 ,0 
790,ジョーカプチーノ,FALSE,5,0 ,1 ,8 ,1 ,2 ,マンハッタンカフェ,ジョープシケ,1 ,1 ,0 ,97 ,0 ,2 ,1885358353 ,-1 ,-1 ,49 ,55 ,70 ,3 ,64 ,69 ,40 ,38 ,FALSE,163 ,75 ,0 
791,ジョージモナーク,FALSE,1,5 ,2 ,6 ,3 ,3 ,ミルジョージ,レッドシグナル,1 ,2 ,0 ,112 ,0 ,2 ,1879061589 ,-1 ,-1 ,59 ,63 ,46 ,2 ,41 ,57 ,71 ,64 ,FALSE,121 ,136 ,0 
792,ジョージワシントン,FALSE,9,3 ,10 ,8 ,1 ,2 ,デインヒル,Bordighera,1 ,2 ,0 ,34 ,0 ,3 ,1879048379 ,-1 ,-1 ,88 ,39 ,85 ,3 ,80 ,73 ,82 ,85 ,FALSE,188 ,128 ,10 
793,ジョーディシラオキ,FALSE,2,4 ,3 ,6 ,3 ,2 ,オジジアン,ジョーディアレスト,2 ,3 ,0 ,119 ,0 ,3 ,1880235349 ,-1 ,-1 ,66 ,52 ,44 ,3 ,66 ,37 ,82 ,41 ,FALSE,146 ,93 ,0 
794,ジョービッグバン,FALSE,1,0 ,1 ,6 ,1 ,2 ,サンデーサイレンス,ジョーセイバー,1 ,1 ,0 ,106 ,0 ,3 ,1885358353 ,-1 ,-1 ,27 ,62 ,42 ,1 ,53 ,63 ,43 ,63 ,FALSE,140 ,94 ,0 
795,ジョーロアリング,FALSE,3,0 ,1 ,6 ,1 ,1 ,リアルシャダイ,ジョーパデーシャ,1 ,1 ,0 ,73 ,0 ,6 ,1885358353 ,-1 ,-1 ,39 ,75 ,44 ,0 ,89 ,55 ,99 ,71 ,FALSE,154 ,75 ,0 
796,ジョシュアツリー,FALSE,3,3 ,10 ,8 ,1 ,4 ,モンジュー,Madeira Mist,1 ,3 ,0 ,43 ,0 ,3 ,1879071232 ,-1 ,-1 ,21 ,41 ,74 ,3 ,49 ,63 ,71 ,58 ,FALSE,142 ,145 ,0 
797,ジョハー,FALSE,7,3 ,20 ,8 ,3 ,4 ,ゴーンウエスト,Windsharp,1 ,3 ,0 ,59 ,0 ,3 ,1880364032 ,-1 ,-1 ,78 ,34 ,74 ,3 ,79 ,71 ,88 ,76 ,FALSE,159 ,165 ,0 
798,ジョリーダンス,FALSE,2,0 ,1 ,7 ,1 ,1 ,ダンスインザダーク,ピーターホフズパティア,2 ,3 ,0 ,119 ,0 ,2 ,1879053380 ,-1 ,-1 ,34 ,82 ,42 ,2 ,60 ,34 ,53 ,62 ,FALSE,149 ,81 ,0 
799,ジョワドヴィーヴル,FALSE,2,0 ,1 ,8 ,1 ,2 ,ディープインパクト,ビワハイジ,2 ,2 ,0 ,30 ,0 ,3 ,1882474683 ,-1 ,-1 ,47 ,85 ,54 ,1 ,74 ,41 ,40 ,42 ,FALSE,162 ,81 ,0 
800,ジョンズコール,FALSE,5,3 ,20 ,8 ,3 ,4 ,ロードアトウォー,Calling Guest,0 ,1 ,0 ,145 ,0 ,5 ,1879062562 ,-1 ,-1 ,68 ,31 ,71 ,3 ,72 ,65 ,77 ,64 ,FALSE,148 ,160 ,0 
801,ジョンヘンリー,FALSE,9,3 ,20,8 ,1 ,3 ,オルボブバワーズ,Once Double,0 ,3 ,0 ,150 ,0 ,4 ,1880166843 ,-1 ,-1 ,79 ,38 ,94 ,3 ,77 ,63 ,89 ,88 ,FALSE,172 ,148 ,20
802,シリウスシンボリ,FALSE,6,0 ,1 ,8 ,1 ,4 ,モガミ,スイートエプソム,1 ,3 ,0 ,46 ,0 ,3 ,1879050001 ,-1 ,-1 ,62 ,82 ,78 ,3 ,67 ,99 ,89 ,78 ,FALSE,152 ,135 ,0 
803,シリュスデゼーグル,FALSE,6,3 ,10 ,8 ,1 ,4 ,イーヴントップ,Taille de Guepe,0 ,4 ,0 ,92 ,0 ,3 ,1881210931 ,-1 ,-1 ,78 ,43 ,74 ,3 ,75 ,66 ,88 ,75 ,FALSE,145 ,176 ,0 
804,シルバーチャーム,FALSE,9,3 ,20 ,8 ,2 ,3 ,シルバーバック,Bonnie’s Poker,1 ,1 ,0 ,42 ,0 ,2 ,1879061297 ,-1 ,2 ,83 ,56 ,67 ,3 ,37 ,68 ,73 ,85 ,FALSE,154 ,190 ,20 
805,シルバートレイン,FALSE,4,3 ,20 ,8 ,2 ,1 ,オールドトリエステ,Ridden in Thestars,1 ,2 ,0 ,53 ,0 ,4 ,1881166419 ,-1 ,-1 ,91 ,78 ,72 ,3 ,32 ,41 ,56 ,70 ,FALSE,176 ,89 ,20 
806,シルヴァービュレットデイ,FALSE,7,3 ,20 ,8 ,2 ,3 ,シルバーデピュティ,Rokeby Rose,2 ,1 ,0 ,65 ,0 ,3 ,1882456132 ,-1 ,2 ,80 ,74 ,65 ,3 ,72 ,56 ,84 ,80 ,FALSE,134 ,165 ,20 
807,シルヴァコクピット,FALSE,4,5 ,2 ,6 ,3 ,2 ,シルバーホーク,パンパードスター,1 ,2 ,0 ,18 ,0 ,3 ,1890598187 ,-1 ,-1 ,72 ,84 ,46 ,3 ,68 ,67 ,53 ,67 ,FALSE,148 ,112 ,0 
808,シルヴァノ,FALSE,7,3 ,10,8 ,1 ,3 ,ロミタス,Spirit of Eagles,1 ,2 ,0 ,74 ,0 ,3 ,1879048226 ,-1 ,0 ,54 ,30 ,56 ,3 ,98 ,55 ,81 ,79 ,FALSE,154 ,160 ,10
809,シルクガーディアン,FALSE,1,5 ,2 ,6 ,3 ,2 ,ヘクタープロテクター,カチタガール,1 ,4 ,0 ,107 ,0 ,5 ,1883326839 ,-1 ,-1 ,51 ,82 ,39 ,1 ,36 ,8 ,39 ,57 ,FALSE,142 ,100 ,0 
810,シルクグレイッシュ,FALSE,1,0 ,1 ,6 ,1 ,3 ,イルドブルボン,チュデスタ,1 ,1 ,0 ,61 ,0 ,2 ,1883326839 ,-1 ,-1 ,34 ,78 ,47 ,3 ,51 ,72 ,63 ,53 ,FALSE,129 ,122 ,0 
811,シルクジャスティス,FALSE,3,0 ,1 ,8 ,1 ,4 ,ブライアンズタイム,ユーワメルド,1 ,4 ,0 ,37 ,0 ,5 ,1883326839 ,-1 ,-1 ,25 ,68 ,88 ,3 ,39 ,38 ,74 ,59 ,FALSE,149 ,138 ,0 
812,シルクフェイマス,FALSE,3,0 ,1 ,7 ,1 ,4 ,マーベラスサンデー,セイントセーラ,1 ,2 ,0 ,111 ,0 ,3 ,1883326839 ,-1 ,-1 ,43 ,45 ,53 ,3 ,63 ,31 ,76 ,51 ,FALSE,119 ,152 ,0 
813,シルクフェニックス,FALSE,1,0 ,1 ,7 ,2 ,3 ,アジュディケーティング,ジュエルドクラウン,2 ,2 ,0 ,98 ,0 ,3 ,1883326839 ,-1 ,-1 ,74 ,65 ,55 ,3 ,70 ,72 ,76 ,71 ,FALSE,113 ,150 ,0 
814,シルクフォーチュン,FALSE,2,0 ,1 ,6 ,2 ,1 ,ゴールドアリュール,シルクエスペランサ,1 ,3 ,0 ,100 ,0 ,3 ,1883326839 ,-1 ,-1 ,64 ,93 ,40 ,2 ,20 ,62 ,66 ,58 ,FALSE,142 ,89 ,0 
815,シルクブラボー,FALSE,2,2 ,1 ,7 ,1 ,2 ,コジーン,Monica Faye,1 ,4 ,0 ,74 ,0 ,2 ,1883326839 ,-1 ,-1 ,38 ,85 ,46 ,2 ,43 ,73 ,98 ,66 ,FALSE,138 ,110 ,0 
